"No.","Time","Source","Destination","Protocol","Length","Info"
"1305","97.418359","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=906 Ack=1 Win=65472 Len=5"
"1306","97.459264","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=911 Win=65227 Len=0"
"1307","97.466961","25.94.9.254","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1308","97.499108","25.114.157.253","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"1309","97.686622","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=297 Ack=725 Win=64188 Len=1"
"1310","97.688638","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=725 Ack=298 Win=64949 Len=4"
"1311","97.777521","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=298 Ack=729 Win=64184 Len=0"
"1312","97.934875","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=911 Ack=1 Win=65472 Len=5"
"1313","97.974870","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=916 Win=65222 Len=0"
"1314","98.008865","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=298 Ack=729 Win=64184 Len=1"
"1315","98.010858","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=729 Ack=299 Win=64948 Len=4"
"1316","98.103165","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=299 Ack=733 Win=64180 Len=0"
"1317","98.310064","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=299 Ack=733 Win=64180 Len=1"
"1318","98.351367","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=733 Ack=300 Win=64947 Len=0"
"1319","98.456785","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=916 Ack=1 Win=65472 Len=5"
"1320","98.473330","25.94.9.254","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1321","98.499907","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=921 Win=65217 Len=0"
"1322","98.703630","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=300 Ack=733 Win=64180 Len=1"
"1323","98.708843","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=733 Ack=301 Win=64946 Len=4"
"1324","98.812610","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=301 Ack=737 Win=64176 Len=0"
"1325","98.977072","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=921 Ack=1 Win=65472 Len=5"
"1326","99.012161","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=301 Ack=737 Win=64176 Len=1"
"1327","99.014668","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=737 Ack=302 Win=64945 Len=4"
"1328","99.021072","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=926 Win=65212 Len=0"
"1329","99.105702","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=302 Ack=741 Win=64172 Len=0"
"1330","99.308652","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=302 Ack=741 Win=64172 Len=1"
"1331","99.349393","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=741 Ack=303 Win=64944 Len=0"
"1332","99.495764","25.114.157.253","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"1333","99.496359","fe80::d8ec:85df:8c06:42b1","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"1334","99.497220","25.114.157.253","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"1335","99.497572","fe80::d8ec:85df:8c06:42b1","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"1336","99.498088","25.114.157.253","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"1337","99.498576","fe80::d8ec:85df:8c06:42b1","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"1338","99.499155","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=926 Ack=1 Win=65472 Len=5"
"1339","99.499310","25.114.157.253","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"1340","99.499789","fe80::d8ec:85df:8c06:42b1","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"1341","99.500705","25.114.157.253","25.255.255.255","NBNS","92","Name query NB WPAD<00>"
"1342","99.501142","25.114.157.253","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"1343","99.501726","fe80::d8ec:85df:8c06:42b1","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"1344","99.502742","25.114.157.253","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"1345","99.503331","fe80::d8ec:85df:8c06:42b1","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"1346","99.503331","25.114.157.253","25.255.255.255","NBNS","92","Name query NB WPAD<00>"
"1347","99.503924","25.114.157.253","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"1348","99.504473","fe80::d8ec:85df:8c06:42b1","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"1349","99.504863","fe80::d8ec:85df:8c06:42b1","ff02::1:3","LLMNR","84","Standard query 0x74cd A wpad"
"1350","99.505208","25.114.157.253","224.0.0.252","LLMNR","64","Standard query 0x74cd A wpad"
"1351","99.505374","25.114.157.253","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"1352","99.505875","fe80::d8ec:85df:8c06:42b1","ff02::1:3","LLMNR","84","Standard query 0xbda5 AAAA wpad"
"1353","99.505927","fe80::d8ec:85df:8c06:42b1","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"1354","99.506158","25.114.157.253","224.0.0.252","LLMNR","64","Standard query 0xbda5 AAAA wpad"
"1355","99.507177","fe80::d8ec:85df:8c06:42b1","ff02::1:3","LLMNR","84","Standard query 0xa476 A wpad"
"1356","99.507447","25.114.157.253","224.0.0.252","LLMNR","64","Standard query 0xa476 A wpad"
"1357","99.508103","fe80::d8ec:85df:8c06:42b1","ff02::1:3","LLMNR","84","Standard query 0xa505 AAAA wpad"
"1358","99.508301","25.114.157.253","224.0.0.252","LLMNR","64","Standard query 0xa505 AAAA wpad"
"1359","99.540208","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=931 Win=65207 Len=0"
"1360","99.698010","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=303 Ack=741 Win=64172 Len=1"
"1361","99.700273","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=741 Ack=304 Win=64943 Len=4"
"1362","99.792272","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=304 Ack=745 Win=64168 Len=0"
"1363","99.915311","fe80::d8ec:85df:8c06:42b1","ff02::1:3","LLMNR","84","Standard query 0x74cd A wpad"
"1364","99.915479","25.114.157.253","224.0.0.252","LLMNR","64","Standard query 0x74cd A wpad"
"1365","99.916330","fe80::d8ec:85df:8c06:42b1","ff02::1:3","LLMNR","84","Standard query 0xbda5 AAAA wpad"
"1366","99.916460","25.114.157.253","224.0.0.252","LLMNR","64","Standard query 0xbda5 AAAA wpad"
"1367","99.917354","fe80::d8ec:85df:8c06:42b1","ff02::1:3","LLMNR","84","Standard query 0xa476 A wpad"
"1368","99.917497","25.114.157.253","224.0.0.252","LLMNR","64","Standard query 0xa476 A wpad"
"1369","99.918465","fe80::d8ec:85df:8c06:42b1","ff02::1:3","LLMNR","84","Standard query 0xa505 AAAA wpad"
"1370","99.918631","25.114.157.253","224.0.0.252","LLMNR","64","Standard query 0xa505 AAAA wpad"
"1371","99.993036","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=304 Ack=745 Win=64168 Len=1"
"1372","100.021924","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=931 Ack=1 Win=65472 Len=5"
"1373","100.033477","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=745 Ack=305 Win=64942 Len=0"
"1374","100.061587","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=936 Win=65202 Len=0"
"1375","100.250086","25.114.157.253","25.255.255.255","NBNS","92","Name query NB WPAD<00>"
"1376","100.253073","25.114.157.253","25.255.255.255","NBNS","92","Name query NB WPAD<00>"
"1377","100.384420","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=305 Ack=745 Win=64168 Len=1"
"1378","100.386332","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=745 Ack=306 Win=64941 Len=4"
"1379","100.473886","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=306 Ack=749 Win=64164 Len=0"
"1380","100.495057","25.114.157.253","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"1381","100.495583","fe80::d8ec:85df:8c06:42b1","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"1382","100.498071","25.114.157.253","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"1383","100.498388","fe80::d8ec:85df:8c06:42b1","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"1384","100.498719","25.114.157.253","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"1385","100.498969","fe80::d8ec:85df:8c06:42b1","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"1386","100.499956","25.114.157.253","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"1387","100.500030","25.114.157.253","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"1388","100.500364","fe80::d8ec:85df:8c06:42b1","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"1389","100.501971","25.114.157.253","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"1390","100.502486","fe80::d8ec:85df:8c06:42b1","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"1391","100.502975","25.114.157.253","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"1392","100.503327","fe80::d8ec:85df:8c06:42b1","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"1393","100.504166","25.114.157.253","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"1394","100.504561","fe80::d8ec:85df:8c06:42b1","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"1395","100.506008","25.114.157.253","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"1396","100.506388","fe80::d8ec:85df:8c06:42b1","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"1397","100.660539","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=936 Ack=1 Win=65472 Len=5"
"1398","100.675947","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=306 Ack=749 Win=64164 Len=1"
"1399","100.677055","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=749 Ack=307 Win=64940 Len=4"
"1400","100.702432","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=941 Win=65197 Len=0"
"1401","100.769522","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=307 Ack=753 Win=64160 Len=0"
"1402","100.986269","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=307 Ack=753 Win=64160 Len=1"
"1403","101.000200","25.114.157.253","25.255.255.255","NBNS","92","Name query NB WPAD<00>"
"1404","101.004126","25.114.157.253","25.255.255.255","NBNS","92","Name query NB WPAD<00>"
"1405","101.028136","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=753 Ack=308 Win=64939 Len=0"
"1406","101.060302","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=941 Ack=1 Win=65472 Len=5"
"1407","101.101468","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=946 Win=65192 Len=0"
"1408","101.502085","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=308 Ack=753 Win=64160 Len=1"
"1409","101.505077","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=753 Ack=309 Win=64938 Len=4"
"1410","101.585240","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=946 Ack=1 Win=65472 Len=5"
"1411","101.602420","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=309 Ack=757 Win=64156 Len=0"
"1412","101.625837","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=951 Win=65187 Len=0"
"1413","101.784672","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=309 Ack=757 Win=64156 Len=1"
"1414","101.788167","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=757 Ack=310 Win=64937 Len=4"
"1415","101.883519","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=310 Ack=761 Win=64152 Len=0"
"1416","102.024273","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=310 Ack=761 Win=64152 Len=1"
"1417","102.064981","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=761 Ack=311 Win=64936 Len=0"
"1418","102.106392","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=951 Ack=1 Win=65472 Len=5"
"1419","102.147642","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=956 Win=65182 Len=0"
"1420","102.344757","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=311 Ack=761 Win=64152 Len=1"
"1421","102.347518","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=761 Ack=312 Win=64935 Len=4"
"1422","102.445781","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=312 Ack=765 Win=64148 Len=0"
"1423","102.616657","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=312 Ack=765 Win=64148 Len=1"
"1424","102.628600","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=956 Ack=1 Win=65472 Len=5"
"1425","102.658425","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=765 Ack=313 Win=64934 Len=0"
"1426","102.669525","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=961 Win=65177 Len=0"
"1427","102.882470","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=313 Ack=765 Win=64148 Len=1"
"1428","102.884136","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=765 Ack=314 Win=64933 Len=4"
"1429","102.919066","7a:79:19:72:9d:fd","7a:79:19:5e:09:fe","ARP","42","Who has 25.94.9.254? Tell 25.114.157.253"
"1430","102.919168","7a:79:19:5e:09:fe","7a:79:19:72:9d:fd","ARP","60","25.94.9.254 is at 7a:79:19:5e:09:fe"
"1431","103.074808","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=314 Ack=769 Win=64144 Len=0"
"1432","103.148255","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=961 Ack=1 Win=65472 Len=5"
"1433","103.192412","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=966 Win=65172 Len=0"
"1434","103.194634","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=314 Ack=769 Win=64144 Len=1"
"1435","103.198557","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=769 Ack=315 Win=64932 Len=4"
"1436","103.338279","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=315 Ack=773 Win=64140 Len=0"
"1437","103.419267","7a:79:19:72:9d:fd","7a:79:19:3b:73:71","ARP","42","Who has 25.59.115.113? Tell 25.114.157.253"
"1438","103.419403","7a:79:19:3b:73:71","7a:79:19:72:9d:fd","ARP","60","25.59.115.113 is at 7a:79:19:3b:73:71"
"1439","103.604353","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=315 Ack=773 Win=64140 Len=1"
"1440","103.645154","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=773 Ack=316 Win=64931 Len=0"
"1441","103.668173","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=966 Ack=1 Win=65472 Len=5"
"1442","103.710009","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=971 Win=65167 Len=0"
"1443","103.887982","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=316 Ack=773 Win=64140 Len=1"
"1444","103.892284","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=773 Ack=317 Win=64930 Len=4"
"1445","103.984410","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=317 Ack=777 Win=64136 Len=0"
"1446","104.184979","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=317 Ack=777 Win=64136 Len=1"
"1447","104.189180","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=971 Ack=1 Win=65472 Len=5"
"1448","104.224971","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=777 Ack=318 Win=64929 Len=0"
"1449","104.228919","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=976 Win=65162 Len=0"
"1450","104.663057","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=318 Ack=777 Win=64136 Len=1"
"1451","104.666004","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=777 Ack=319 Win=64928 Len=4"
"1452","104.709503","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=976 Ack=1 Win=65472 Len=5"
"1453","104.750821","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=981 Win=65157 Len=0"
"1454","104.763705","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=319 Ack=781 Win=64132 Len=0"
"1455","104.927445","25.94.9.254","224.0.0.251","MDNS","452","Standard query response 0x0000 PTR DESKTOP-VCR78JC._dosvc._tcp.local SRV 0 0 7680 DESKTOP-VCR78JC.local TXT"
"1456","104.927494","fe80::25d0:5544:eec4:c91f","ff02::fb","MDNS","472","Standard query response 0x0000 PTR DESKTOP-VCR78JC._dosvc._tcp.local SRV 0 0 7680 DESKTOP-VCR78JC.local TXT"
"1457","104.927746","25.94.9.254","224.0.0.251","MDNS","93","Standard query 0x0000 ANY DESKTOP-VCR78JC._dosvc._tcp.local, ""QM"" question"
"1458","104.927746","fe80::25d0:5544:eec4:c91f","ff02::fb","MDNS","113","Standard query 0x0000 ANY DESKTOP-VCR78JC._dosvc._tcp.local, ""QM"" question"
"1459","104.937641","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=319 Ack=781 Win=64132 Len=1"
"1460","104.939777","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=781 Ack=320 Win=64927 Len=4"
"1461","105.028722","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=320 Ack=785 Win=64128 Len=0"
"1462","105.192473","25.94.9.254","224.0.0.251","MDNS","93","Standard query 0x0000 ANY DESKTOP-VCR78JC._dosvc._tcp.local, ""QM"" question"
"1463","105.192565","fe80::25d0:5544:eec4:c91f","ff02::fb","MDNS","113","Standard query 0x0000 ANY DESKTOP-VCR78JC._dosvc._tcp.local, ""QM"" question"
"1464","105.192565","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=320 Ack=785 Win=64128 Len=1"
"1465","105.228361","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=981 Ack=1 Win=65472 Len=5"
"1466","105.232741","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=785 Ack=321 Win=64926 Len=0"
"1467","105.268901","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=986 Win=65152 Len=0"
"1468","105.457351","25.94.9.254","224.0.0.251","MDNS","93","Standard query 0x0000 ANY DESKTOP-VCR78JC._dosvc._tcp.local, ""QM"" question"
"1469","105.457496","fe80::25d0:5544:eec4:c91f","ff02::fb","MDNS","113","Standard query 0x0000 ANY DESKTOP-VCR78JC._dosvc._tcp.local, ""QM"" question"
"1470","105.457496","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=321 Ack=785 Win=64128 Len=1"
"1471","105.459034","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=785 Ack=322 Win=64925 Len=4"
"1472","105.556458","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=322 Ack=789 Win=64124 Len=0"
"1473","105.722125","25.94.9.254","224.0.0.251","MDNS","545","Standard query response 0x0000 PTR DESKTOP-VCR78JC._dosvc._tcp.local SRV 0 0 7680 DESKTOP-VCR78JC.local TXT A 25.94.9.254 AAAA 2620:9b::195e:9fe AAAA fe80::25d0:5544:eec4:c91f"
"1474","105.722257","fe80::25d0:5544:eec4:c91f","ff02::fb","MDNS","565","Standard query response 0x0000 PTR DESKTOP-VCR78JC._dosvc._tcp.local SRV 0 0 7680 DESKTOP-VCR78JC.local TXT A 25.94.9.254 AAAA 2620:9b::195e:9fe AAAA fe80::25d0:5544:eec4:c91f"
"1475","105.722257","25.94.9.254","224.0.0.251","MDNS","481","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-VCR78JC.local TXT A 25.94.9.254 AAAA 2620:9b::195e:9fe AAAA fe80::25d0:5544:eec4:c91f"
"1476","105.722257","fe80::25d0:5544:eec4:c91f","ff02::fb","MDNS","501","Standard query response 0x0000 SRV 0 0 7680 DESKTOP-VCR78JC.local TXT A 25.94.9.254 AAAA 2620:9b::195e:9fe AAAA fe80::25d0:5544:eec4:c91f"
"1477","105.746726","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=322 Ack=789 Win=64124 Len=1"
"1478","105.752319","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=986 Ack=1 Win=65472 Len=5"
"1479","105.787588","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=789 Ack=323 Win=64924 Len=0"
"1480","105.793023","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=991 Win=65147 Len=0"
"1481","106.103471","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=323 Ack=789 Win=64124 Len=1"
"1482","106.105253","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=789 Ack=324 Win=64923 Len=4"
"1483","106.251656","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=324 Ack=793 Win=64120 Len=0"
"1484","106.280007","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=991 Ack=1 Win=65472 Len=5"
"1485","106.320982","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=996 Win=65142 Len=0"
"1486","106.517011","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=324 Ack=793 Win=64120 Len=1"
"1487","106.521004","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=793 Ack=325 Win=64922 Len=4"
"1488","106.614969","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=325 Ack=797 Win=64116 Len=0"
"1489","106.788672","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=325 Ack=797 Win=64116 Len=1"
"1490","106.797948","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=996 Ack=1 Win=65472 Len=5"
"1491","106.829139","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=797 Ack=326 Win=64921 Len=0"
"1492","106.837926","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1001 Win=65137 Len=0"
"1493","107.054794","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=326 Ack=797 Win=64116 Len=1"
"1494","107.056845","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=797 Ack=327 Win=64920 Len=4"
"1495","107.150607","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=327 Ack=801 Win=64112 Len=0"
"1496","107.325141","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1001 Ack=1 Win=65472 Len=5"
"1497","107.370641","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=327 Ack=801 Win=64112 Len=1"
"1498","107.371204","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1006 Win=65132 Len=0"
"1499","107.372746","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=801 Ack=328 Win=64919 Len=4"
"1500","107.462552","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=328 Ack=805 Win=65472 Len=0"
"1501","107.680441","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=328 Ack=805 Win=65472 Len=1"
"1502","107.721487","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=805 Ack=329 Win=64918 Len=0"
"1503","107.846209","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=1006 Ack=1 Win=65472 Len=5"
"1504","107.885534","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=1011 Win=65127 Len=0"
"1505","108.053986","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=329 Ack=805 Win=65472 Len=1"
